notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,winner-size,winner-owner-nationality,winner-selection-status,legal-basis-proc,direct-award-justification-text-proc.lit,direct-award-justification-text-proc.eng,direct-award-justification-proc,framework-buyer-categories-lot.hrv,exclusion-grounds,accessibility-lot,legal-basis-text.ces,no-negocaition-necessary-lot,direct-award-justification-text-proc.fra,framework-value-notice,legal-basis-text.pol,legal-basis-text.deu,framework-buyer-categories-lot.nld,subcontracting-percentage,ipi-measures-applicable-lot,direct-award-justification-text-proc.nld,direct-award-justification-text-proc.pol,framework-buyer-categories-lot.deu,subcontracting-value,direct-award-justification-text-proc.slv,direct-award-justification-text-proc.ita,direct-award-justification-text-proc.spa,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_veat,notice_is_pin-only,notice_is_cn-social,notice_is_can-modif,notice_is_pin-cfc-standard,notice_is_cn-desg,notice_is_can-social,notice_is_pin-buyer
ec5ca173-73d8-44d3-a3a8-ddf4ce562d34,none,cn-standard,258685-2025,False,32014L0024,POL,,5e28cdbb-8fc1-4595-ac19-f4ed5739696f,,,,,,art. 132 ustawy z dnia 11 września 2019 r. – Prawo zamówień publicznych (Dz. U. 2023 r. poz. 1605 z późn. zm.),,,,,exg-crim-part|exg-crim-traffick|exg-crim-corrpt|exg-crim-laund|exg-crim-terror|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-distortion|exg-mis-prep-confl|exg-natl-bre-nat-law,,,,,,['przetarg nieograniczony'],,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
3f9c9e11-872e-44c9-b3a7-70500e62762a,none,can-standard,258686-2025,False,32014L0024,FRA,,ad24f7fc-46a4-4c75-8bf6-2e929cf7bde1,,,large,FRA,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0,0
9bf3e4fa-5d83-4383-a92d-67fb115e63b7,none|none|none|none|none|none|none|none,cn-standard,258687-2025,False,32014L0024,FRA,,d5178c18-58da-4ad3-9edc-e5651ad2ca62,,,,,,,,,,,bankruptcy,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
0cbd386f-7774-473a-9ac3-182300e61758,none|none|none|none|none|none|none|none|none,cn-standard,258688-2025,False,32014L0025,FRA,,9b81e190-b3a8-496f-92da-6e622ea40f2d,,,,,,,,,,,exg-natl,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
caedd026-f3c8-44e1-a104-8606f6a594cc,none,cn-standard,258689-2025,False,32014L0024,DEU,,d4124cf9-6816-41a3-a5b1-470f38142226,,,,,,vob-a-eu,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
29901379-85e8-4d7e-b8dd-de9335c4d8e2,none,cn-standard,258690-2025,False,32014L0024,NLD,,b4c724b2-019b-43c7-8e81-88818a06adc0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
21910f4f-5c4e-4cd1-9f15-8feaa68206d1,none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258691-2025,False,32014L0024,FRA,,098dbd48-3b69-4e56-aaba-108ecedcfd69,,9101002.71,large|large|large|large|large|large|large|large|large|large|large|large|large,FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA|FRA,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,9101002.71,9101002.71,False,16.02389526320692,13,large,4.0,0,1,0,0,0,0,0,0,0,0
82a9c95f-997e-45cd-9408-9ea065ad343c,none,can-standard,258695-2025,,32014L0024,HRV,EUR,aada32a5-5c17-4836-b5aa-1cd1dd3f3413,EUR,226400.0,medium,,selec-w,,,,,,,n-inc,,,,,,,,,,,,,,,,,EUR,226400.0,226400.0,False,12.330063042262541,1,medium,3.0,0,1,0,0,0,0,0,0,0,0
3b5d6c82-1110-449d-b70b-d09518241414,,pin-only,258696-2025,,32014L0024,NLD,,,EUR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.0,0.0,False,0.0,0,,,0,0,0,1,0,0,0,0,0,0
5d879012-58f6-4bef-91f7-b8041d2f4edc,none,cn-standard,258697-2025,False,32014L0024,DEU,,8b0ca63d-2ff6-4e36-8680-7c2a6082df44,,,,,,vob-a-eu,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
d9f30e7c-a671-4ca8-8811-b2733d5cc63c,none,cn-standard,258699-2025,False,32014L0024,CHE,,7495e7be-c5fc-4f87-b460-5d096f4a15d9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
060ca912-db81-4da7-8b8c-9386f127e445,none|none,cn-standard,258700-2025,False,32014L0024,FRA,EUR,4ab13fd5-8bd2-47cc-8da1-3e28e9a0b415,EUR,880000.0,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,880000.0,880000.0,False,13.68767832281738,0,,,1,0,0,0,0,0,0,0,0,0
d3322afa-bc4d-469c-8b90-51d773b206f3,none,can-standard,258701-2025,False,32014L0024,FRA,,a092508f-2670-4c5f-89d6-1fa89d1cb35e,EUR,562500.0,sme,FRA,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,562500.0,562500.0,False,13.24014819083691,1,sme,2.5,0,1,0,0,0,0,0,0,0,0
a883b00b-75c9-442a-96d7-f3fd329cc1b2,none|none|none|none,cn-standard,258702-2025,True,32014L0024,DEU,,8aafdc5f-9cdf-41ac-a51e-5add048f60f3,,,,,,vgv,,,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
925d2023-cfe7-4013-8749-056d43d84a6d,none,can-standard,258703-2025,False,32014L0024,FRA,,39ccb154-4d6e-4a78-a9c7-0e34a450c2ab,EUR,140000.0,large,FRA,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,140000.0,140000.0,False,11.849404844423074,1,large,4.0,0,1,0,0,0,0,0,0,0,0
b3344b93-0b6c-400e-bde7-b0e08b34f414,none,cn-standard,258704-2025,False,32014L0024,SWE,SEK,df55fb3f-24d5-4d7e-bacf-5eed30311804,SEK,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SEK,1739999.9999999998,1739999.9999999998,False,14.36939624590319,0,,,1,0,0,0,0,0,0,0,0,0
4b9ac3a5-abf1-4aaa-a73b-ca2ad0d9d76f,none,can-standard,258705-2025,False,32014L0024,SWE,,9cffa109-5fee-4a16-a6af-3b5bb27d518a,SEK,150000000.0,large,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,SEK,13050000.0,13050000.0,False,16.384298768361326,1,large,4.0,0,1,0,0,0,0,0,0,0,0
517a9f11-890d-4e40-84aa-9253fd7fa936,none,cn-standard,258706-2025,False,32014L0024,FRA,EUR,f77f7aa5-9768-4779-8093-b5017d30bc58,EUR,358000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,358000.0,358000.0,False,12.788291058675025,0,,,1,0,0,0,0,0,0,0,0,0
192c7c92-c993-42fa-a84f-526461dfdb29,none|none,can-standard,258707-2025,,32014L0024,BEL,,e3a230d8-ae66-4281-b36a-5ceb6f112e67,,1217168.56,,,selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,1217168.56,1217168.56,False,14.012038688476666,0,,,0,1,0,0,0,0,0,0,0,0
e40358e5-10db-4049-8f83-7560771d8e36,none,can-standard,258708-2025,,32014L0024,LTU,,ac6e6ceb-8ba9-4eaf-983f-5841a6afbf6b,,9680.0,,,selec-w,,['VPĮ 71 str.1 d.2 p. c papunktis'],,sc-right,,,,,,,,,,,,,,,,,,,,EUR,9680.0,9680.0,False,9.177920480720072,0,,,0,1,0,0,0,0,0,0,0,0
0191e54b-0407-4ad2-96da-2b575ca5c5c6,none,cn-standard,258709-2025,False,32014L0024,HRV,EUR,155260ad-db11-46ff-aeb6-ea0737b319c1,EUR,400000.0,,,,,,,,['Naručitelji koji su navedeni u ovoj obavijesti'],exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc,n-inc,,,,,,,,,,,,,,,,,EUR,400000.0,400000.0,False,12.899222326086994,0,,,1,0,0,0,0,0,0,0,0,0
8f9e8b1f-0658-4ddb-91cb-9af69d1fb29c,none,cn-standard,258710-2025,,32014L0025,ROU,,7009bbfc-b6df-4d53-9b13-b86658f62fa8,,,,,,,,,,,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
ac5e7170-5f59-40d8-a04a-f93a8e0329f4,none,cn-standard,258711-2025,False,32014L0024,POL,PLN,8ba66150-4c30-4e94-859e-2c1a20221e61,PLN,750921.02,,,,"Postepowanie prowadzone jest w trybie przetargu nieograniczonego, o którym mowa w art. 132 ust. Pzp z możliwością zastosowania art. 139 ustawy Pzp tzw. procedury odwróconej.",,,,,,,,,,,,,,,,,,,,,,,PLN,172711.8346,172711.8346,False,12.059385578686635,0,,,1,0,0,0,0,0,0,0,0,0
1ef67876-9708-4e34-beb2-8a1376285c01,none,cn-standard,258712-2025,,32014L0024,DEU,,6e6711bd-2859-4d60-ae97-d9371e94de1d,,,,,,vob-a-eu,,,,,crime-org|finan-laund|fraud|corruption|human-traffic|tax-pay|envir-law|insolvency|prof-misconduct|distorsion|partic-confl|prep-confl|sanction|misrepresent|bankruptcy|labour-law|socsec-law|susp-act|terr-offence|nati-ground|nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
b67c2122-0f5f-4cfd-a1fc-f50ec75d3411,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258714-2025,,32014L0024,FRA,,8b2efc7d-b815-4aa8-ab01-fc80ba3ab21d,,2620000.0,,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,2620000.0,,,,,,,,,,,,,EUR,2620000.0,2620000.0,False,14.778685257416596,0,,,0,1,0,0,0,0,0,0,0,0
ce40ff8c-d4f7-4a8f-9016-a3bb7d305f5a,none|none|none|none|none|none|none,cn-standard,258715-2025,,32014L0024,FRA,,3716b9aa-963a-431d-bfca-89733280d17a,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
d72c61a3-a673-45c0-825e-47644cb7ea03,none,can-standard,258717-2025,False,32014L0025,LUX,,e4109102-1d4c-4caa-b3f2-024921247d15,,4379095.06,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,4379095.06,4379095.06,False,15.29235288205812,0,,,0,1,0,0,0,0,0,0,0,0
dd6a8ec9-3964-4d3f-bb7d-89b8902115aa,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,258719-2025,False,32014L0024,POL,,e1a50341-04b2-444e-bff3-3c53b183d4d0,,,,,,,,,,,exg-mis-prep-confl|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
b38389c7-f577-434b-87ad-f2a851d6b6c3,none,cn-standard,258720-2025,False,32014L0024,DEU,,a44526f9-3eba-453d-92e1-407cbfe10dbd,,,,,,vob-a-eu,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
2532a9a6-5356-4227-93b1-9b35bb9a612a,none,cn-standard,258721-2025,,32014L0024,CZE,,d05e6569-95d5-43b7-9cb9-8074cf598a14,,,,,,32014L0024|134/2016 Sb.,,,,,nati-ground,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
18c3a44e-9a6a-4d83-a29c-b1f166ba5cb8,none,can-standard,258723-2025,False,32014L0024,SVN|SVN,EUR,d885fea7-7468-4088-b6f2-1b26b4d3ddb6,EUR,43885.2,sme,,selec-w,,,,,,,n-inc,,,,,,,,,,,,,5618.8,,,,EUR,43885.2,43885.2,False,10.689355198847428,1,sme,2.5,0,1,0,0,0,0,0,0,0,0
0d5d702a-f039-4765-9869-58e8ef5a4e82,none,cn-standard,258724-2025,False,32014L0024,DEU,,95a8c016-2547-4a3c-b9ba-fb4fcc42856f,EUR,46753.91,,,,vgv,,,,,exg-natl-bre-nat-law|exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,,,,,,,,,,,,,,,EUR,46753.91,46753.91,False,10.75267455593988,0,,,1,0,0,0,0,0,0,0,0,0
340a82f8-352f-472b-968b-27b2e77f1871,none,cn-standard,258725-2025,False,32014L0024,ITA,EUR,340a82f8-352f-472b-968b-27b2e77f1871,EUR,520560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,520560.0,520560.0,False,13.162662355175165,0,,,1,0,0,0,0,0,0,0,0,0
96b77ad1-c0e8-4238-a739-ae98012404fd,none,can-social,258726-2025,,32018R1046,ITA,,a23eaf63-e976-4a22-b7a8-02fbfdca1e6f,EUR,956437.5,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,956437.5,956437.5,False,13.77097176887947,0,,,0,0,0,0,0,0,0,0,1,0
3848ac86-edca-4a78-8d4a-47154c1a1df1,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258727-2025,False,32014L0024,POL,,2c500cb2-4984-44af-8767-d6bd6ca871bc,,629686.2,sme|sme|sme,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|selec-w|clos-nw|clos-nw|selec-w|selec-w|selec-w|selec-w|selec-w,"art. 132--139, art. 218-226, art. 239-253 ustawy Pzp - W SWZ: pkt. 2.3 oraz pkt. 5.6 przewidziano zastosowanie procedury, o której mowa w art. 139 ust. 1 ustawy Pzp, Zamawiający dokona badania i oceny ofert, a następnie dokona kwalifikacji podmiotowej Wykonawcy, którego oferta została najwyżej oceniona, w zakresie braku podstaw wykluczenia oraz spełniania warunków udziału w postępowaniu.",,,,,,,,,,,,,,,,,,,,,,,EUR,629686.2,629686.2,False,13.352978467130328,3,sme,2.5,0,1,0,0,0,0,0,0,0,0
1adace6b-ec44-4830-8fa0-f9cec2bbb3b2,none,cn-standard,258728-2025,False,32014L0024,NLD,,24ed18de-8844-4021-84de-b07f85368184,EUR,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,36000000.0,36000000.0,False,17.399029524198163,0,,,1,0,0,0,0,0,0,0,0,0
13585d73-6b6a-45fd-a196-b48d29e46e0d,none|none|none,can-standard,258729-2025,False,32014L0024,POL,,94ba8997-34bd-4ebd-82af-ce68a86084e8,,3986800.0,medium|medium,,selec-w|selec-w|selec-w,art. 3 ust. 1 ustawy z dnia 11 września 2019 roku – Prawo zamówień publicznych,,,,,,,,,,,['Prawo zamówień publicznych (Dz.U. 2024 poz. 1320)'],,,,,,,,,,,,EUR,3986800.0,3986800.0,False,15.198499712903137,2,medium,3.0,0,1,0,0,0,0,0,0,0,0
dda7117f-84d0-43c1-a2f6-4384c4362d6a,none,cn-standard,258730-2025,False,32014L0025,DEU,,b2a101df-f734-485d-a642-4ed0a5020369,,,,,,sektvo,,,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
9a9cf968-8c4a-4792-a378-2c955f29f159,none,cn-standard,258731-2025,,32014L0024,AUT,,f8aabef1-502e-467f-b56f-4d135e651190,,,,,,,,,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
6e9280a3-329d-47d6-91b5-89cf2b898a60,,can-standard,258732-2025,,32009L0081,SVK,EUR,6c81374d-9e3c-4c19-a68e-5f33afd6bb1f,EUR,750000.0,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,,EUR,750000.0,750000.0,False,13.527829818844937,0,,,0,1,0,0,0,0,0,0,0,0
e2ec8c47-678b-47fa-8a48-dac89590199b,none,cn-standard,258733-2025,False,32014L0024,DEU,,93f979c6-86a6-4fe6-a733-89054db78a19,,,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
52dd3ee9-7243-41b8-884e-50b4ae172f69,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258734-2025,,32014L0024,FRA,,999100cb-71dd-4a86-8969-04e4a0757214,,13414147.64,,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,13414147.64,13414147.64,False,16.411820576540617,0,,,0,1,0,0,0,0,0,0,0,0
578efb78-d8f1-4dba-b233-bbf956283a22,none|none|none|none|none|none|none,cn-standard,258736-2025,False,32014L0024,LUX,,a7785910-78ae-4f5a-984c-63a4678529f9,,,,,,,,,,,crime-org|corruption|terr-offence|finan-laund|human-traffic|socsec-pay|tax-pay,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
c2bbd131-8e33-40ca-9aed-100eb2e88b41,none|none|none|none,can-standard,258737-2025,,32014L0024,FRA,,b03797b9-0c63-450d-9c78-487ccfd95167,,182048.2,,,selec-w|clos-nw|clos-nw|selec-w,,,,,,,,,,,182048.2,,,,,,,,,,,,,EUR,182048.2,182048.2,False,12.11203225919678,0,,,0,1,0,0,0,0,0,0,0,0
6ca6afa6-30e3-4dab-b8ba-3002e6f0a855,none,cn-standard,258738-2025,False,32014L0024,PRT,,db1b54c2-980e-4346-97ad-0945692fcf7a,,,,,,,,,,,exg-mis-misrepresent|exg-pmt-bre-tax|exg-mis-off-cond|exg-crim-traffick|exg-mis-distortion|exg-sitn-insolvency|exg-crim-laund|exg-sitn-liq-admin|exg-mis-bre-env-law|exg-mis-misconduct|exg-mis-unrel-sec,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
03a2af24-3afe-4bc4-ae95-b665f403150b,,can-modif,258740-2025,,32014L0024,DEU,,502243a5-9b05-4375-a1f3-7be54148d2bd,,,,,,vgv,,,,,,,,,,,,['Verordnung über die Vergabe öffentlicher Aufträge'],,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,1,0,0,0,0
b37fce02-6385-4540-9c67-cc22527ba0c2,none,cn-standard,258741-2025,,32014L0024,NLD,EUR,5d57b296-74a8-4546-9ab4-46e1d1562195,EUR,1000000.0,,,,,,,,,bankr-nat|bankruptcy|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,EUR,1000000.0,1000000.0,False,13.815511557963774,0,,,1,0,0,0,0,0,0,0,0,0
b5606b1f-ff84-43c1-acab-40aca6161dec,none|none,can-standard,258743-2025,False,32014L0024,POL,,c9e9ed06-bcde-47ec-858e-b1e68e2f955e,,11295810.41,large|small|sme,,selec-w|selec-w,,,,,,,,,,,,,,,13,,,,,,,,,EUR,11295810.41,11295810.41,False,16.239942543285423,3,large,4.0,0,1,0,0,0,0,0,0,0,0
362042de-3a97-409f-9802-336551cc3c8a,none,pin-cfc-standard,258744-2025,,32014L0025,NLD,EUR,16d34b71-30c3-4baf-a892-0b2302719e40,EUR,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,15000000.0,15000000.0,False,16.52356082573315,0,,,0,0,0,0,0,0,1,0,0,0
69e17f14-2436-4e2e-a740-962088bcb9be,none,can-standard,258745-2025,True,32014L0024,POL,,099d7893-f380-4663-ad3f-8a89cd5ea381,,900000.0,small,,selec-w,"Ustawa z dnia 11 września 2019 r. Prawo zamówień publicznych (Dz.U. z 2024 r. poz. 1320), zwana dalej: ustawą.",,,,,,,,,,,,,,,,,,,,,,,EUR,900000.0,900000.0,False,13.710151153416941,1,small,2.0,0,1,0,0,0,0,0,0,0,0
3035c1e9-a0e0-4699-980b-2b7b0a4f0507,none|none,cn-standard,258746-2025,False,32014L0024,FRA,EUR,dac37cbd-b9eb-41f7-8c2d-75bbac89c362,EUR,615000.0,,,,,,,,,nati-ground,,,False|False,,,,,,,,,,,,,,,EUR,615000.0,615000.0,False,13.329379172803593,0,,,1,0,0,0,0,0,0,0,0,0
0e486fad-8428-4d37-ab21-1b598a031704,none,cn-standard,258747-2025,False,32014L0024,ITA,EUR,0e486fad-8428-4d37-ab21-1b598a031704,EUR,1963476.13,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1963476.13,1963476.13,False,14.490227505364249,0,,,1,0,0,0,0,0,0,0,0,0
6490351b-184b-47e1-a614-e67782df8f11,none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,258748-2025,True,32014L0024,POL,,4f430271-610b-44db-b379-808767004e42,,5973710.6,sme|sme|sme|sme|sme|sme|sme|sme|sme|sme,,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,Ustawa Prawo Zamówień Publicznych z dnia 11 września 2019 r. Dz. U. z 2024 r. poz. 1320 ze zm.,,,,,,,,,,,['art. 129 ust. 1 pkt. 1) w zw. art. 129 ust. 2 oraz art. 132 -139 Ustawy z dnia 11 września 2019 r. Prawo Zamówień Publicznych - ustawa z dnia 11 września 2019 r.'],,,,,,,,,,,,EUR,5973710.6,5973710.6,False,15.602879000730805,10,sme,2.5,0,1,0,0,0,0,0,0,0,0
300c830f-5085-47b4-8303-212b0df82188,none,cn-standard,258749-2025,False,32014L0024,FRA,,4e8814e5-e93b-4c37-a285-940875102bde,,,,,,,,,,,nati-ground,,,False,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
9de9b6c2-6bf8-4a0b-82a2-03bb9bc3bff2,none,can-standard,258750-2025,False,32014L0024,FRA,,ec67e4a0-fa2e-4b5b-bb61-a71ad0559209,,,sme,FRA,selec-w,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,1,sme,2.5,0,1,0,0,0,0,0,0,0,0
9244cc61-f145-4816-8264-c88e7a8bea00,none,cn-standard,258751-2025,False,32009L0081,BGR,BGN,31165dc7-4e15-4db3-9821-1aa5324ead4d,BGN,2495000.0,,,,,,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-mis-partic-confl|exg-natl-bre-nat-law|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-other|exg-sitn-liq-admin|exg-sitn-as-susp|exg-pmt-bre-tax|exg-pmt-bre-ssc,n-inc,,,,,,,,,,,,,,,,,BGN,1272450.0,1272450.0,False,14.056455519789179,0,,,1,0,0,0,0,0,0,0,0,0
d9412db5-a13f-4d76-b8a4-6501952df7b5,none,can-standard,258753-2025,False,32014L0024,DEU,,54a3d343-7aa5-4f52-b940-1c5f67de20d7,,0.01,large,DEU,selec-w,vgv,,,,,,,,,,,,,,,,,,,,,,,EUR,0.01,0.01,False,0.009950330853168083,1,large,4.0,0,1,0,0,0,0,0,0,0,0
0ea2e150-da89-4a3b-9f81-1749f55af055,none,can-standard,258754-2025,True,32014L0024,POL,PLN,2badae4d-4063-478b-bdbe-532b4a4970fc,PLN,2485156.05,sme|sme,,selec-w,,,,,,,,,,,,,,,,,,,,,,,,PLN,571585.8915,571585.8915,False,13.256171791779783,2,sme,2.5,0,1,0,0,0,0,0,0,0,0
9636a5a7-0a48-47ba-93e8-72b859901fa5,none,cn-standard,258755-2025,False,32014L0024,POL,,bf17c8a2-2f61-4e63-b5a6-f2fd9abe54dc,,,,,,art. 132 ustawy Prawo zamówień publicznych - Przetarg nieograniczony,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
7128db04-a7c9-4969-8299-2453e0629ad0,none,cn-standard,258756-2025,False,32014L0024,ITA,EUR,7128db04-a7c9-4969-8299-2453e0629ad0,EUR,971160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,971160.0,971160.0,False,13.786247541973664,0,,,1,0,0,0,0,0,0,0,0,0
115ded6d-7aab-497f-9297-56f232b6bbcd,,cn-standard,258757-2025,,32014L0023,FRA,,ec8fdecc-43d5-4ce1-8460-bba39eeec686,,,,,,,,,,,nati-ground,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0,0
