notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,winner-size,winner-selection-status,no-negocaition-necessary-lot,legal-basis-proc,winner-owner-nationality,framework-value-notice,direct-award-justification-text-proc.lit,direct-award-justification-proc,legal-basis-text.ces,accessibility-lot,legal-basis-text.pol,framework-buyer-categories-lot.hrv,direct-award-justification-text-proc.deu,direct-award-justification-text-proc.ces,legal-basis-text.deu,direct-award-justification-text-proc.spa,direct-award-justification-text-proc.fin,direct-award-justification-text-proc.ron,direct-award-justification-text-proc.nld,framework-buyer-categories-lot.fra,direct-award-justification-text-proc.bul,subcontracting-percentage,subcontracting-value,direct-award-justification-text-proc.ell,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_veat,notice_is_pin-only,notice_is_pin-rtl,notice_is_cn-social
d1598da9-4243-4e13-a976-0479b13df1a4,none,can-standard,270263-2025,False,32014L0024,FRA,,09e78ac2-4535-4c4a-b9ed-2182272a87e2,,153810.0,,large,selec-w,,,FRA,,,,,,,,,,,,,,,,,,,,EUR,153810.0,153810.0,False,11.94347985495258,1,large,4.0,0,1,0,0,0,0,0,0
9cdfaed7-7725-4735-bc2f-3cb79b4e9667,none|none,cn-standard,270264-2025,False,32014L0024,DEU,,b1000000-c0de-4000-a000-00d457617172,EUR,810000.0,distorsion,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,810000.0,810000.0,False,13.60479076121576,0,,,1,0,0,0,0,0,0,0
86056954-7119-4a47-9528-cebb79521bb1,none,cn-standard,270266-2025,False,32014L0024,NLD,EUR,f194b2d8-9f2d-42db-aab3-575cbcb056a8,EUR,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,3000000.0,3000000.0,False,14.914123179965662,0,,,1,0,0,0,0,0,0,0
e7176c62-ec89-462e-9327-e0a739afb4bb,none,cn-standard,270267-2025,False,32014L0024,POL,PLN,97d0a9d1-ab4e-4abb-8864-063efc12f714,PLN,85260.0,,,,,,,,,,,,,,,,,,,,,,,,,,PLN,19609.8,19609.8,False,9.883835713870772,0,,,1,0,0,0,0,0,0,0
b9f4155c-5e35-4ec1-a52a-9a9a6704110d,none|none,can-standard,270268-2025,,32014L0024,DEU,,e5ebe9c6-835f-450c-ba33-e15ea7713aed,,234428.0,,large,selec-w|selec-w,,vgv,DEU,,,,,,,,,,,,,,,,,,,,EUR,234428.0,234428.0,False,12.36490804916881,1,large,4.0,0,1,0,0,0,0,0,0
26b36919-649c-4812-b4f3-a8c9accf53cf,none,can-standard,270269-2025,False,32014L0024,DNK,DKK,c0a35754-42f8-47b6-b4b4-8664124d0769,DKK,16000000.0,,,selec-w,,,,16000000.0,,,,,,,,,,,,,,,,,,,DKK,2080000.0,2080000.0,False,14.547878932446617,0,,,0,1,0,0,0,0,0,0
7e0baf2c-bd3e-4076-832b-96d66ac06081,none,cn-standard,270270-2025,,32014L0024,FRA,,8240c04d-6ee1-450a-b7ac-3ce1ebd5f19c,,,bankr-nat,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
e0c759f2-e307-4c3c-953a-af354a9b9bea,none,cn-standard,270271-2025,False,32014L0024,ESP,EUR,b229b037-f3ea-4fa1-9825-593cf2df26ff,EUR,442769.58,,,,,Ley 9/2017 de 8 de noviembre de Contratos del Sector Público,,,,,,,,,,,,,,,,,,,,,EUR,442769.58,442769.58,False,13.000807036778253,0,,,1,0,0,0,0,0,0,0
008b3f4e-7bdb-454c-a2f0-5cf02956d7ea,none,cn-standard,270272-2025,False,32014L0025,AUT,,1070a6fe-ee9e-4776-82df-11b6a230e9cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
7b3b3596-08b1-4bd5-9b64-1403c8faed2f,none|none|none|none|none|none,can-standard,270273-2025,False,32014L0024,FRA,,7bd6eb82-273b-4890-871b-80f089c4e450,EUR,374079.4,,large|large|large|large|large|large,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,FRA|FRA|FRA|FRA|FRA|FRA,,,,,,,,,,,,,,,,,,,,EUR,374079.4,374079.4,False,12.83222602655526,6,large,4.0,0,1,0,0,0,0,0,0
5a7e1094-fbf9-4246-aa8e-50235e986cdc,,can-modif,270274-2025,,32014L0024,BGR,,495b8305-669f-4c68-b73f-97d784963286,,,,,,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0
f47f5105-4ee6-49c5-9ac3-89f3868f0a3b,none,cn-standard,270275-2025,False,32014L0024,FRA,,2df0cbed-0af9-45fb-b6e6-da4ca51310ed,EUR,480000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,EUR,480000.0,480000.0,False,13.081543466215237,0,,,1,0,0,0,0,0,0,0
9d96c672-3253-44e4-abb2-f7ef90b3de0f,none,cn-standard,270276-2025,,32014L0025,FRA,,23fd0fc3-624c-4544-9b79-4e7e2ab198df,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
1040eb9f-c7a6-40ba-8a05-bb27520e0044,none,cn-standard,270277-2025,False,32014L0024,POL,,a623be3a-37bb-4186-81dd-a7c40b787adb,,,,,,,"Dyrektywa 2014/24/UE Przepisy krajowe, ustawa Prawo Zamówień Publicznych, art. 132",,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
b065462d-0684-4238-8b66-5802a39c9ae7,none,can-standard,270278-2025,,32014L0025,SWE,,f52b3baa-9889-457e-8156-29ed90b8e73f,,9260000.0,,,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,9260000.0,9260000.0,False,16.041214714613716,0,,,0,1,0,0,0,0,0,0
9d03bb5e-f458-413c-8142-55ef1c63c5b9,none,can-standard,270279-2025,,32014L0024,CHE,,f3e9a58b-1a39-4a70-8b28-005dca5d0340,,529318.7,,large,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,529318.7,529318.7,False,13.17934787612192,1,large,4.0,0,1,0,0,0,0,0,0
8a2de0b8-5a3d-4ce6-b196-b78ddaf023a0,none|none|none|none,cn-standard,270280-2025,False,32014L0024,FRA,EUR,f48e3426-a71d-4757-8aa5-f38af8f853d6,EUR,385200.0,nati-ground,,,False|False|False|False,,,,,,,,,,,,,,,,,,,,,,EUR,385200.0,385200.0,False,12.861520554956735,0,,,1,0,0,0,0,0,0,0
c060828b-95dd-4d94-915a-25932e013a08,,can-modif,270281-2025,,32014L0024,CZE,,a9095c7c-cbcc-4e92-b074-2de2e249ecd4,,2551767.74,,,,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,EUR,2551767.74,2551767.74,False,14.7522973002184,0,,,0,0,1,0,0,0,0,0
a52090bc-0e5d-4727-bc27-42bdaf947bd9,,can-modif,270283-2025,,32014L0024,CZE,,693a2a0a-71eb-4e31-b4c2-bf90f3c461bc,,184997714.16,,,,,134/2016 Sb.|32014L0024,,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,EUR,184997714.16,23506828.500000007,True,19.035854032479843,0,,,0,0,1,0,0,0,0,0
d3898438-e6e9-4380-ba42-91965c0585ce,none,cn-standard,270284-2025,False,32014L0024,BEL,,1baa01e2-8b2d-4831-884e-5cbf342b1ff4,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
92862381-29b0-4b01-abf5-9824fc9b6e75,none,can-social,270285-2025,,32014L0024,DEU,,5c704994-0185-4b21-92c3-ae5e5b93d7c5,,,,,clos-nw,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,1,0,0,0,0
48833a46-25a4-4230-9229-cb4e8f147ac2,none|none,cn-standard,270286-2025,,32014L0024,DEU,,727eafbb-ad65-4e58-a7c4-a96f8143cabb,,,exg-natl-bre-nat-law|exg-mis-misconduct|exg-sitn-liq-admin,,,,other,,,,,,,,,,,"['Die Vergabe erfolgt wegen Unterschreitung des Schwellenwertes ausschließlich nach den Vorschriften des nationalen Vergaberechts (VOB/A, Abschnitt 1).']",,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
82f563e9-28b1-4b6a-a4cd-a0356658bed9,none|none|none,cn-standard,270287-2025,False,32014L0024,POL,,83c3a573-e7ac-44c9-88e9-364bb29bba99,,,exg-mis-prep-confl|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-sitn-bankr|exg-sitn-cred-arran|exg-mis-distortion|exg-pmt-bre-tax|exg-pmt-bre-ssc,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
1084c852-bd52-42c0-ba18-edb4fda2b7e1,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270288-2025,False,32014L0024,FRA,,05075faa-c98e-42c1-ac7d-3c36a10766d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6c684f90-a66e-4c57-8640-32871c3f46d5,none,cn-standard,270289-2025,False,32014L0024,SVN,,c5ba88e1-2e76-4e11-84ef-8cbac1b518d8,,,,,,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
6d1c52f1-428e-452c-8d3c-0cdf96924b5e,none,can-standard,270290-2025,False,32014L0024,FRA,,2b9521f2-3503-4624-b46a-adbe36792cdd,EUR,302000.0,,large,selec-w,,,FRA,,,,,,,,,,,,,,,,,,,,EUR,302000.0,302000.0,False,12.618185607609803,1,large,4.0,0,1,0,0,0,0,0,0
9b072fe1-7a7b-42ba-b6db-72da68bfc13a,none|none|none,cn-standard,270291-2025,False,32014L0024,FRA|FRA,,e836615b-a0bb-4bb1-b553-42ded843decd,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
c6a1def2-e1cf-4b3d-bbe3-7e53d1f151c4,none,cn-standard,270292-2025,False,32014L0024,DEU,,d196f5fe-0160-4c37-902c-3e7a5fccb75c,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,True,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
4b1e2138-78c2-40d3-ac20-cab620a572bd,none,cn-standard,270293-2025,False,32014L0024,DEU,,215c77b7-060c-454a-af7e-2b1c8551adc9,,,exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
4cd60096-5488-4340-a219-a5b87f7ed00d,none,cn-standard,270294-2025,False,32014L0024,POL,PLN,fef069bb-8e4a-4e2b-a65f-dc4cf88b9ad4,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-crim-corrpt|exg-crim-fraud|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-sitn-other,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
0174aebf-f737-41a4-8ae1-8be6492261e8,none,cn-standard,270295-2025,False,32014L0024,LVA,,ed91de46-3e80-4b60-b6ed-7ce11fb6bb16,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
02bf8cdf-bdb8-470e-b84f-47a836cc104a,none|none,cn-standard,270296-2025,False,32014L0025,AUT,,61e3ea6f-0c72-4870-a827-55f0f07742d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
0005e2f0-a85d-4cbc-8a10-dcb7196a1344,none,cn-standard,270297-2025,False,32014L0024,DEU,,8e52d40d-c00e-4005-847f-b5978dba4c4c,EUR,743000.0,,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,743000.0,743000.0,False,13.51845266959401,0,,,1,0,0,0,0,0,0,0
202d635a-34ac-48b1-90f7-f4aa1586ca42,,can-standard,270298-2025,,32009L0081,CZE,,a76d5836-4cf2-4bb6-a915-30cd54a33eb9,,2609425.0,,sme,selec-w,,134/2016 Sb.|32009L0081,,,,,"['Zákon o zadávání veřejných zakázek, ve znění pozdějších předpisů (dále jen ""ZZVZ"")', 'Směrnice Evropského parlamentu a Rady 2009/81/ES ze dne 13. července 2009 o koordinaci postupů při zadávání některých zakázek na stavební práce, dodávky a služby zadavateli v oblasti obrany a bezpečnosti a o změně směrnic 2004/17/ES a 2004/18/ES']",,,,,,,,,,,,,,,,EUR,2609425.0,2609425.0,False,14.774640831740538,1,sme,2.5,0,1,0,0,0,0,0,0
77190ee6-20c1-4ffc-8d9a-2d1752335bd1,,can-modif,270299-2025,,32014L0024,BGR,,21090922-53d2-41f4-b9d0-78d4104c5d47,,302500.0,,,,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,302500.0,302500.0,False,12.619839862232693,0,,,0,0,1,0,0,0,0,0
0be57695-cc73-43c0-b984-9eb99d8289ea,none|none|none|none|none|none,cn-standard,270301-2025,False,32014L0024,NOR,,f3fcb9e2-347e-4c8d-ad62-6cc619896f6a,,,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,Anskaffelsesforskriften,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
17c9be8a-3e4a-479f-bc6f-31c47733a07e,none,can-standard,270302-2025,False,32014L0024,BGR,BGN,f48f4c48-a673-4a79-9285-633c080eaab1,BGN,517942.22,,medium|medium,selec-w,,,,517942.22,,,,n-inc,,,,,,,,,,,,,,,BGN,264150.5322,264150.5322,False,12.484278203067785,2,medium,3.0,0,1,0,0,0,0,0,0
84a4e7da-d9ab-4700-8609-cc0bc028aca1,none|none,cn-standard,270303-2025,False,32014L0024,BGR,BGN,3593ca3e-1d81-400e-a1e1-4eeabe2c210a,BGN,400000.0,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-mis-prep-confl|exg-mis-partic-confl|exg-mis-misrepresent|exg-natl-bre-nat-law|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-other|exg-sitn-liq-admin|exg-sitn-as-susp|exg-mis-sanction,,,,,,,,,,n-inc|n-inc,,,,,,,,,,,,,,,BGN,204000.0,204000.0,False,12.225880174775122,0,,,1,0,0,0,0,0,0,0
dd3b99e1-61d7-43cc-a8c0-68f9a18864a9,none,cn-standard,270304-2025,False,32014L0024,ESP,EUR,dd595993-4454-4133-9321-3893ce983303,EUR,324000.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,324000.0,324000.0,False,12.688501881189456,0,,,1,0,0,0,0,0,0,0
8b166478-19e1-4a09-a4af-e3ebd186527d,none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,270305-2025,False,31985R2137,FRA,,8b166478-19e1-4a09-a4af-e3ebd186527d,,,nati-ground,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
aacb0c97-05bd-47b1-ab8b-8320c6b06fa6,none,cn-standard,270306-2025,False,32014L0024,NLD,EUR,12ed42a5-8f05-4663-99f2-f1d9cb7264d7,EUR,576000.0,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,576000.0,576000.0,False,13.263864675787632,0,,,1,0,0,0,0,0,0,0
a7856229-62e6-4a4a-8c81-f477d84e4570,none|none,cn-standard,270307-2025,,32014L0024,DEU,,354a97a5-d2a2-46fb-93da-0e0a22497486,,,prof-misconduct,,,,vgv,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
a7b01e41-9d73-4163-b989-4b7c6bc4ade9,none,can-standard,270308-2025,,32014L0024,ROU,,6766b388-fba8-4e31-a67b-b07e087df6df,,68065657.53,,large,selec-w,,,,49313377.87,,,,,,,,,,,,,,,,,,,EUR,68065657.53,23506828.500000007,True,18.035983363898435,1,large,4.0,0,1,0,0,0,0,0,0
7ee9b891-3507-48bb-b601-95ff73644ea0,none,cn-standard,270309-2025,False,32014L0025,CHE,,595ef49e-6441-4a77-9987-52882dd2c368,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
3963c008-cd4e-4e33-8d0e-b257f2cbe689,none,cn-standard,270310-2025,False,32014L0024,IRL,EUR,7e05e550-c3d7-4692-aad5-597428200b3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
bf4b9a12-d27a-48c3-8d0b-6e4d3eeadc14,none,can-standard,270311-2025,False,32014L0025,SVN,,ba8d90c2-b921-4e71-a9f7-34f280d5cec1,,,,,clos-nw,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
1689147a-9e28-4c94-a036-a2f0cdbed9c5,none,can-standard,270312-2025,,32014L0024,FRA,EUR,ab8df7ce-0544-481b-961a-1bf7573859a2,EUR,646979.0,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,646979.0,646979.0,False,13.380070661104172,0,,,0,1,0,0,0,0,0,0
37f0ac30-cd24-4c34-9a51-fced4f1f9768,none|none,cn-standard,270314-2025,False,32014L0024,BGR,BGN,d22496eb-4685-43f9-ba31-8b98880b454f,BGN,2900000.0,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-mis-prep-confl|exg-mis-partic-confl|exg-mis-misrepresent|exg-natl-bre-nat-law|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-other|exg-sitn-liq-admin|exg-sitn-as-susp|exg-mis-sanction,,,,,,,,,,n-inc|n-inc,,,,,,,,,,,,,,,BGN,1479000.0,1479000.0,False,14.20687741782523,0,,,1,0,0,0,0,0,0,0
409495de-7b74-4cc0-826e-d68ee766a719,none,cn-standard,270315-2025,False,32014L0024,CZE,CZK,95037c3b-aa2f-4833-bc03-3d59cd925c63,CZK,10850000.0,,,,,32014L0024,,,,,['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES'],,,,,,,,,,,,,,,,CZK,423150.0,423150.0,False,12.95548436832363,0,,,1,0,0,0,0,0,0,0
ee06dc03-0bfb-4a7c-8f97-3de9dcbab51b,none,cn-standard,270316-2025,False,32014L0024,FRA,EUR,38bc86ec-47f0-4457-82f5-4fc98a14d388,EUR,1600000.0,nati-ground,,,False,,,,,,,,,,,,,,,,,,,,,,EUR,1600000.0,1600000.0,False,14.285514812209815,0,,,1,0,0,0,0,0,0,0
c4618b43-e3c0-48be-bf5c-ff68ec53f096,none,cn-standard,270317-2025,True,32014L0024,POL,,f54c3ffa-a63b-4fa0-bf34-476a13a50717,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
738b5a9b-3db6-4b2c-ac3e-daf28d7031fc,none,cn-standard,270318-2025,False,32014L0024,CHE,,b87379a1-a35a-43d6-b317-aa19845337d5,,,exg-sitn-other,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
27d5e4b6-cedd-4348-a674-416904aa1064,none|none,can-standard,270319-2025,False,32014L0024,HUN,,fea41356-af59-40c2-836e-95714dbff505,,18543900.0,,micro|micro,selec-w|selec-w,,,HUN|HUN,,,,,,,,,,,,,,,,,,,,EUR,18543900.0,18543900.0,False,16.735651505893408,2,micro,1.0,0,1,0,0,0,0,0,0
1cc6f5aa-81f4-4fba-8685-972c33befe7d,,can-modif,270320-2025,,32014L0024,BGR,,495b8305-669f-4c68-b73f-97d784963286,,,,,,,,,,,,,n-inc,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0
fbe21dd2-e5c9-43c4-8086-6bac167fe812,none,can-standard,270321-2025,False,32014L0024,AUT,EUR,e0b7363a-6ff8-4a5a-9158-2ed600586306,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
5ba200dd-ae1f-4c4e-9322-86fa16056572,none,cn-standard,270322-2025,False,32014L0025,DEU,,c2d216a7-5190-4df2-a059-db02d70a74d5,,,,,,,sektvo,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
87c8a956-c45d-4e4f-99d2-1a035d6d12b4,,pin-only,270323-2025,,32014L0024,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,0,0,0,1,0,0
bd44a382-bac0-49cc-b340-b34c4e49f162,none,can-standard,270324-2025,,32014L0024,ROU,,6c501261-e484-4ff0-8f53-e158b5370f69,,,,,clos-nw,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0
5a77abdd-b7f9-4f66-94e7-2d10fd799b45,none,cn-standard,270325-2025,False,32014L0025,BEL,,7021e013-28f7-4138-a837-ac6ab7cd0dc9,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
b95e20c1-973e-4a9e-ba30-e1bc77e66541,none,cn-standard,270326-2025,False,32014L0024,CHE,,17f6be2e-ab04-444a-a118-e0ed18dfe995,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
8ffa08ae-d5e9-4db5-929c-10d75196446e,none,cn-standard,270327-2025,False,32014L0024,SWE,SEK,fbd87790-3dfb-4787-9359-f7e852ec495a,SEK,400000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,,,,,,,,,,,,,,,,,,,,,,,,SEK,34800000.0,23506828.500000007,True,17.365127973480334,0,,,1,0,0,0,0,0,0,0
de1f7062-5bd4-4ce5-9ef5-34eed5b66156,none,can-standard,270328-2025,False,32014L0024,POL,,1aafb6e8-b42d-4a0a-a203-51481f52f921,,101342.59,,micro,selec-w,,,,,,,,,,,,,,,,,,,,,,,EUR,101342.59,101342.59,False,11.526271903703407,1,micro,1.0,0,1,0,0,0,0,0,0
2e6c048b-420a-4512-9fa4-e7493bfb4df7,none,can-standard,270329-2025,False,32014L0024,CZE,CZK,6af17fb2-357f-4662-bb0f-6b0db411f25a,CZK,142696.1,,sme,selec-w|selec-w,,134/2016 Sb.|32014L0024,CZE,,,,"['Zákon o zadávání veřejných zakázek', 'Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES']",,,,,,,,,,,,,,,,CZK,5565.1479,5565.1479,False,8.624458513777363,1,sme,2.5,0,1,0,0,0,0,0,0
45d0c081-f070-4e4d-b34b-78fdaf807996,none,can-standard,270330-2025,,32014L0024,ESP,,88807da8-76c6-464a-aa70-033e85d6a8bd,,124802.36,,large,selec-w,,,ESP,,,exclusive,,,,,,,,"['Se propone la utilización del procedimiento negociado sin publicidad, de acuerdo con lo establecido en el artículo 168 a) 2º de la LCSP, al ser un contrato de servicios que solo puede encomendarse a un empresario por razones de protección de derechos exclusivos no existiendo una alternativa o sustituto razonable.']",,,,,,,,,EUR,124802.36,124802.36,False,11.734494657631968,1,large,4.0,0,1,0,0,0,0,0,0
ad9275cb-da3f-4855-9617-fb1a713cbc37,none,cn-standard,270331-2025,False,32014L0024,POL,,38687cd7-22a9-4398-9195-0f9abd4fd24f,,,exg-natl-bre-nat-law,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
994c1542-c87b-4cdc-91ee-04ab6fc5484a,none,can-standard,270332-2025,False,32014L0024,HUN,,c1599e65-a7d5-434f-858f-4ab62c0d92b9,,483979518.0,,medium,selec-w,,,,,,,,,,,,,,,,,,,,14.0,61460736.0,,EUR,483979518.0,23506828.500000007,True,19.99755314766985,1,medium,3.0,0,1,0,0,0,0,0,0
04401699-68ea-4c04-8c73-75f385e29d35,none,cn-standard,270333-2025,False,32014L0024,NLD,,4c5b2c1f-4da7-4f4f-9c4e-d9c3c92bdedf,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
b04a8154-577b-4ae8-9525-4ddcdce6062c,none,cn-standard,270334-2025,False,32014L0024,DEU,,519e3637-1890-477c-8d7b-03f9e9539f3c,,,nati-ground,,,,vob-a-eu,,,,,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0
